LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,HOUSECOST,NOMINAL,IDX2015,A,1990,22.93364407,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1991,23.52883521,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1992,23.88871823,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1993,24.51159268,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1994,25.38954905,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1995,25.69604283,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1996,25.90366764,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1997,26.94179173,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1998,28.92114832,
AUS,HOUSECOST,NOMINAL,IDX2015,A,1999,31.01914766,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2000,33.59567277,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2001,37.3685123,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2002,44.37238946,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2003,52.37565666,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2004,55.647,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2005,56.66475,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2006,60.5795,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2007,66.96025,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2008,69.60275,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2009,72.42125,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2010,80.877,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2011,79.13475,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2012,78.88025,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2013,84.1065,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2014,91.72025,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2016,105.5,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2017,114.30825,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2018,112.66375,
AUS,HOUSECOST,NOMINAL,IDX2015,A,2019,108.08375,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2000,58.58386076,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2001,59.08182358,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2002,59.41868078,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2003,59.57978639,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2004,58.43740111,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2005,61.35194818,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2006,63.87105419,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2007,66.85883109,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2008,67.57648339,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2009,70.21275712,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2010,76.7975,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2011,81.5975,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2012,87.57,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2013,92.1,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2014,95.33,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2016,108.5325,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2017,114.26,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2018,119.64,
AUT,HOUSECOST,NOMINAL,IDX2015,A,2019,126.6,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1990,30.62635058,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1991,31.92983325,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1992,34.05714627,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1993,35.86774228,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1994,38.16531356,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1995,39.88986508,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1996,40.7558023,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1997,41.73707577,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1998,44.386148,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1999,47.54050284,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2000,50.11451497,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2001,52.54206837,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2002,55.90512689,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2003,59.76065288,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2004,64.95261476,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2005,72.53625,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2006,79.61525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2007,85.81875,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2008,89.60525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2009,89.183,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2010,91.9775,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2011,95.67575,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2012,97.8135,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2013,98.962,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2014,98.417,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2016,102.6405,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2017,106.37275,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2018,109.41525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2019,113.77875,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1990,34.2707821,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1991,35.77516893,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1992,36.71497092,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1993,37.51013922,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1994,38.78208123,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1995,36.97697249,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1996,36.96754297,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1997,37.88492684,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1998,37.39418272,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1999,38.42494461,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2000,40.06742564,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2001,41.96167384,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2002,45.34398588,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2003,49.12528893,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2004,53.15883871,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2005,57.40722979,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2006,64.12245955,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2007,71.53208713,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2008,75.43711576,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2009,73.33378092,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2010,79.86294275,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2011,83.82935461,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2012,87.86434306,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2013,90.12497243,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2014,94.88409119,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2016,109.9479202,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2017,123.2589701,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2018,128.2430009,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2019,129.7440127,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2008,100.8,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2009,96.925,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2010,95.225,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2011,95.25,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2012,93.85,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2013,93.875,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2014,96.175,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2016,107.15,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2017,119.7,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2018,130,
CZE,HOUSECOST,NOMINAL,IDX2015,A,2019,141.9,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1990,29.67696787,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1991,30.06210516,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1992,29.57474007,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1993,29.28945319,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1994,32.87931312,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1995,35.37557334,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1996,39.15562452,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1997,43.67266681,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1998,47.59536144,
DNK,HOUSECOST,NOMINAL,IDX2015,A,1999,50.80483886,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2000,54.1094119,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2001,57.27134151,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2002,59.3396714,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2003,62.29090573,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2004,69.11742279,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2005,82.97095743,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2006,102.9257573,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2007,105.6767642,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2008,100.2002505,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2009,88.19722049,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2010,90.67297668,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2011,89.12222281,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2012,86.74696687,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2013,90.09772524,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2014,93.49873375,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2016,104.7265118,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2017,109.3777734,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2018,114.5287863,
DNK,HOUSECOST,NOMINAL,IDX2015,A,2019,117.5297938,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1990,57.27125159,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1991,50.44609204,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1992,43.13153152,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1993,38.75148727,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1994,40.32361704,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1995,39.59046037,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1996,41.94109671,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1997,48.55840257,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1998,52.8496366,
FIN,HOUSECOST,NOMINAL,IDX2015,A,1999,56.57777608,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2000,58.78102526,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2001,57.94394174,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2002,61.42454636,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2003,65.31896879,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2004,70.6494713,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2005,76.248,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2006,81.553,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2007,86.363,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2008,87.058,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2009,88.3105,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2010,93.8805,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2011,96.863,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2012,99.203,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2013,100.34975,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2014,99.99225,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2016,100.802,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2017,102.372,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2018,103.437,
FIN,HOUSECOST,NOMINAL,IDX2015,A,2019,104.487,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1990,43.59898335,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1991,45.06624508,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1992,44.18588804,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1993,43.80860449,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1994,43.68281455,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1995,41.96570012,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1996,41.55,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1997,41.4,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1998,42.225,
FRA,HOUSECOST,NOMINAL,IDX2015,A,1999,45.15,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2000,49.1,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2001,52.975,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2002,57.55,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2003,64.4,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2004,74.075,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2005,85.525,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2006,95.825,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2007,102.075,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2008,103.025,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2009,95.7,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2010,100.575,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2011,106.55,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2012,105.975,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2013,103.8,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2014,101.925,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2016,100.925,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2017,103.975,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2018,107.125,
FRA,HOUSECOST,NOMINAL,IDX2015,A,2019,110.7,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1990,71.58386778,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1991,74.81066135,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1992,78.86538221,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1993,82.66535621,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1994,86.08320992,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1995,87.35694422,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1996,86.18935445,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1997,84.66087328,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1998,83.8966327,
DEU,HOUSECOST,NOMINAL,IDX2015,A,1999,83.98154832,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2000,84.37121093,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2001,84.42121105,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2002,83.3212083,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2003,83.64620912,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2004,82.3207058,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2005,83.34620837,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2006,83.02120755,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2007,81.24520311,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2008,82.34570586,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2009,83.02095755,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2010,83.87120968,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2011,86.79721699,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2012,89.77272443,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2013,92.5982315,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2014,95.49898875,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2016,107.5272688,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2017,114.1037853,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2018,121.6808042,
DEU,HOUSECOST,NOMINAL,IDX2015,A,2019,128.7073218,
GRC,HOUSECOST,NOMINAL,IDX2015,A,1997,64.53125,
GRC,HOUSECOST,NOMINAL,IDX2015,A,1998,73.79475,
GRC,HOUSECOST,NOMINAL,IDX2015,A,1999,80.35925,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2000,88.852,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2001,101.648,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2002,115.73275,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2003,121.97275,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2004,124.796,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2005,138.39175,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2006,156.35975,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2007,166.03775,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2008,168.46425,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2009,161.222,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2010,154.17025,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2011,145.6625,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2012,128.533,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2013,114.501,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2014,105.36575,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2016,97.58825,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2017,96.513,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2018,98.2905,
GRC,HOUSECOST,NOMINAL,IDX2015,A,2019,105.52675,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2007,98.91,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2008,101.2575,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2009,95.9525,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2010,93.66,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2011,90.4475,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2012,87.0975,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2013,84.87,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2014,88.4275,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2016,113.3775,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2017,127.24,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2018,145.495,
HUN,HOUSECOST,NOMINAL,IDX2015,A,2019,170.1675,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2001,36.45509113,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2002,38.21134553,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2003,42.67410669,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2004,47.1613679,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2005,60.5991515,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2006,70.79167698,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2007,77.43619359,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2008,82.25645564,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2009,74.27368568,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2010,72.01993005,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2011,75.35643839,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2012,80.5609514,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2013,85.20746302,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2014,92.38548096,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2016,109.7667744,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2017,131.195828,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2018,142.006355,
ISL,HOUSECOST,NOMINAL,IDX2015,A,2019,148.2911207,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1990,29.4509647,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1991,30.28317056,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1992,30.85739105,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1993,31.49365468,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1994,32.99563814,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1995,35.0683935,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1996,38.07834842,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1997,43.67590084,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1998,54.21630781,
IRL,HOUSECOST,NOMINAL,IDX2015,A,1999,65.87521577,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2000,79.47448484,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2001,89.32050388,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2002,95.55309725,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2003,109.1417698,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2004,121.3253327,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2005,131.81375,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2006,151.417,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2007,162.69375,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2008,151.4,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2009,122.412,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2010,105.976,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2011,87.8815,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2012,76.03775,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2013,77.0045,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2014,89.72325,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2016,107.4845,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2017,119.16175,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2018,131.3635,
IRL,HOUSECOST,NOMINAL,IDX2015,A,2019,134.43075,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1990,56.21642287,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1991,62.43734245,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1992,66.30445673,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1993,66.45414011,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1994,64.5597648,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1995,65.05489396,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1996,62.9097256,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1997,60.00381345,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1998,61.25557744,
ITA,HOUSECOST,NOMINAL,IDX2015,A,1999,64.66879887,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2000,70.01322947,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2001,75.75490803,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2002,83.011764,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2003,91.54459745,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2004,100.6366891,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2005,108.2257835,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2006,115.1911971,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2007,121.1302523,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2008,123.1770992,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2009,118.6465353,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2010,118.1,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2011,119.7,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2012,116.65,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2013,109.1,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2014,103.95,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2016,100.25,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2017,99.175,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2018,98.625,
ITA,HOUSECOST,NOMINAL,IDX2015,A,2019,98.525,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1990,166.7613303,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1991,173.9154006,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1992,167.2311749,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1993,160.075909,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1994,156.3494323,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1995,153.8555501,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1996,151.0173545,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1997,148.9036519,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1998,146.3894457,
JPN,HOUSECOST,NOMINAL,IDX2015,A,1999,141.8045761,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2000,136.4701073,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2001,130.4565756,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2002,123.4961817,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2003,115.8555295,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2004,108.7899286,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2005,103.4901303,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2006,100.4068503,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2007,99.40499353,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2008,99.85293949,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2009,93.97925,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2010,95.342,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2011,95.4215,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2012,94.589,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2013,96.149,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2014,97.6485,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2016,102.2115,
JPN,HOUSECOST,NOMINAL,IDX2015,A,2017,104.80225,
