LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EA,HHDI,NET,AGRWTH,A,2014,0.979935755,
EA,HHDI,NET,AGRWTH,A,2015,1.773727029,
EA,HHDI,NET,AGRWTH,A,2016,2.15568065,
EA,HHDI,NET,AGRWTH,A,2017,1.537343661,
EA,HHDI,NET,AGRWTH,A,2018,1.651330218,
EA,HHDI,NET,AGRWTH,A,2019,1.727613394,
EU,HHDI,NET,AGRWTH,A,2001,3.075146877,
EU,HHDI,NET,AGRWTH,A,2002,1.142807841,
EU,HHDI,NET,AGRWTH,A,2003,1.478933701,
EU,HHDI,NET,AGRWTH,A,2004,1.662615257,
EU,HHDI,NET,AGRWTH,A,2005,1.393292277,
EU,HHDI,NET,AGRWTH,A,2006,2.147170603,
EU,HHDI,NET,AGRWTH,A,2007,1.740253476,
EU,HHDI,NET,AGRWTH,A,2008,1.1888422,
EU,HHDI,NET,AGRWTH,A,2009,0.500068509,
EU,HHDI,NET,AGRWTH,A,2010,0.026392664,
EU,HHDI,NET,AGRWTH,A,2011,-0.006919293,
EU,HHDI,NET,AGRWTH,A,2012,-1.379713712,
EU,HHDI,NET,AGRWTH,A,2013,-0.229645094,
EU,HHDI,NET,AGRWTH,A,2014,0.983056357,
EU,HHDI,NET,AGRWTH,A,2015,1.907586887,
EU,HHDI,NET,AGRWTH,A,2016,2.520503806,
EU,HHDI,NET,AGRWTH,A,2017,1.773210248,
EU,HHDI,NET,AGRWTH,A,2018,1.747955262,
EU,HHDI,NET,AGRWTH,A,2019,2.02916065,
JPN,HHDI,GROSSADJ,USD_CAP,A,1994,15929.72111,
JPN,HHDI,GROSSADJ,USD_CAP,A,1995,16560.12042,
JPN,HHDI,GROSSADJ,USD_CAP,A,1996,16995.58435,
JPN,HHDI,GROSSADJ,USD_CAP,A,1997,17458.44674,
JPN,HHDI,GROSSADJ,USD_CAP,A,1998,17669.40614,
JPN,HHDI,GROSSADJ,USD_CAP,A,1999,17952.61837,
JPN,HHDI,GROSSADJ,USD_CAP,A,2000,19094.73522,
JPN,HHDI,GROSSADJ,USD_CAP,A,2001,19220.98813,
JPN,HHDI,GROSSADJ,USD_CAP,A,2002,20305.69416,
JPN,HHDI,GROSSADJ,USD_CAP,A,2003,20986.66742,
JPN,HHDI,GROSSADJ,USD_CAP,A,2004,21809.28994,
JPN,HHDI,GROSSADJ,USD_CAP,A,2005,22968.11878,
JPN,HHDI,GROSSADJ,USD_CAP,A,2006,23609.40695,
JPN,HHDI,GROSSADJ,USD_CAP,A,2007,24512.0437,
JPN,HHDI,GROSSADJ,USD_CAP,A,2008,25023.57106,
JPN,HHDI,GROSSADJ,USD_CAP,A,2009,25395.43852,
JPN,HHDI,GROSSADJ,USD_CAP,A,2010,26355.54878,
JPN,HHDI,GROSSADJ,USD_CAP,A,2011,27263.87946,
JPN,HHDI,GROSSADJ,USD_CAP,A,2012,28398.03121,
JPN,HHDI,GROSSADJ,USD_CAP,A,2013,30354.29709,
JPN,HHDI,GROSSADJ,USD_CAP,A,2014,29973.82333,
JPN,HHDI,GROSSADJ,USD_CAP,A,2015,30599.47886,
JPN,HHDI,GROSSADJ,USD_CAP,A,2016,29295.50595,
JPN,HHDI,GROSSADJ,USD_CAP,A,2017,29891.01142,
NLD,HHDI,GROSSADJ,USD_CAP,A,1995,16254.90829,
NLD,HHDI,GROSSADJ,USD_CAP,A,1996,16936.5901,
NLD,HHDI,GROSSADJ,USD_CAP,A,1997,17885.57163,
NLD,HHDI,GROSSADJ,USD_CAP,A,1998,18852.27093,
NLD,HHDI,GROSSADJ,USD_CAP,A,1999,19888.68167,
NLD,HHDI,GROSSADJ,USD_CAP,A,2000,22232.12666,
NLD,HHDI,GROSSADJ,USD_CAP,A,2001,23825.94938,
NLD,HHDI,GROSSADJ,USD_CAP,A,2002,25571.49494,
NLD,HHDI,GROSSADJ,USD_CAP,A,2003,24479.78821,
NLD,HHDI,GROSSADJ,USD_CAP,A,2004,25425.18073,
NLD,HHDI,GROSSADJ,USD_CAP,A,2005,25581.25136,
NLD,HHDI,GROSSADJ,USD_CAP,A,2006,27541.57707,
NLD,HHDI,GROSSADJ,USD_CAP,A,2007,29048.03622,
NLD,HHDI,GROSSADJ,USD_CAP,A,2008,30251.72918,
NLD,HHDI,GROSSADJ,USD_CAP,A,2009,30034.70431,
NLD,HHDI,GROSSADJ,USD_CAP,A,2010,29824.09885,
NLD,HHDI,GROSSADJ,USD_CAP,A,2011,30222.02884,
NLD,HHDI,GROSSADJ,USD_CAP,A,2012,30910.02704,
NLD,HHDI,GROSSADJ,USD_CAP,A,2013,31517.26606,
NLD,HHDI,GROSSADJ,USD_CAP,A,2014,31761.71443,
NLD,HHDI,GROSSADJ,USD_CAP,A,2015,32026.71503,
NLD,HHDI,GROSSADJ,USD_CAP,A,2016,33112.71709,
NLD,HHDI,GROSSADJ,USD_CAP,A,2017,34244.55212,
NLD,HHDI,GROSSADJ,USD_CAP,A,2018,36378.04103,E
NLD,HHDI,GROSSADJ,USD_CAP,A,2019,37115.85471,E
CZE,HHDI,GROSSADJ,USD_CAP,A,1995,9319.80868,
CZE,HHDI,GROSSADJ,USD_CAP,A,1996,10163.99249,
CZE,HHDI,GROSSADJ,USD_CAP,A,1997,10570.80954,
CZE,HHDI,GROSSADJ,USD_CAP,A,1998,10532.32905,
CZE,HHDI,GROSSADJ,USD_CAP,A,1999,10952.12798,
CZE,HHDI,GROSSADJ,USD_CAP,A,2000,11903.54334,
CZE,HHDI,GROSSADJ,USD_CAP,A,2001,12980.58077,
CZE,HHDI,GROSSADJ,USD_CAP,A,2002,13688.28461,
CZE,HHDI,GROSSADJ,USD_CAP,A,2003,14253.18467,
CZE,HHDI,GROSSADJ,USD_CAP,A,2004,14874.1348,
CZE,HHDI,GROSSADJ,USD_CAP,A,2005,15267.99424,
CZE,HHDI,GROSSADJ,USD_CAP,A,2006,15924.88827,
CZE,HHDI,GROSSADJ,USD_CAP,A,2007,16982.26104,
CZE,HHDI,GROSSADJ,USD_CAP,A,2008,17934.52605,
CZE,HHDI,GROSSADJ,USD_CAP,A,2009,18656.30981,
CZE,HHDI,GROSSADJ,USD_CAP,A,2010,19250.37841,
CZE,HHDI,GROSSADJ,USD_CAP,A,2011,19394.28138,
CZE,HHDI,GROSSADJ,USD_CAP,A,2012,19842.06809,
CZE,HHDI,GROSSADJ,USD_CAP,A,2013,20841.74719,
CZE,HHDI,GROSSADJ,USD_CAP,A,2014,21889.79644,
CZE,HHDI,GROSSADJ,USD_CAP,A,2015,22313.39322,
CZE,HHDI,GROSSADJ,USD_CAP,A,2016,23663.66529,
CZE,HHDI,GROSSADJ,USD_CAP,A,2017,25424.3002,
CZE,HHDI,GROSSADJ,USD_CAP,A,2018,26945.1469,
CZE,HHDI,GROSSADJ,USD_CAP,A,2019,27992.71393,
EU,HHDI,GROSSADJ,USD_CAP,A,1999,15995.34339,
EU,HHDI,GROSSADJ,USD_CAP,A,2000,17406.83008,
EU,HHDI,GROSSADJ,USD_CAP,A,2001,18439.43994,
EU,HHDI,GROSSADJ,USD_CAP,A,2002,19706.38387,
EU,HHDI,GROSSADJ,USD_CAP,A,2003,19800.95355,
EU,HHDI,GROSSADJ,USD_CAP,A,2004,20602.45988,
EU,HHDI,GROSSADJ,USD_CAP,A,2005,20847.6628,
EU,HHDI,GROSSADJ,USD_CAP,A,2006,21874.54215,
EU,HHDI,GROSSADJ,USD_CAP,A,2007,22905.77717,
EU,HHDI,GROSSADJ,USD_CAP,A,2008,24071.5557,
EU,HHDI,GROSSADJ,USD_CAP,A,2009,24035.4588,
EU,HHDI,GROSSADJ,USD_CAP,A,2010,24909.90077,
EU,HHDI,GROSSADJ,USD_CAP,A,2011,25475.12906,
EU,HHDI,GROSSADJ,USD_CAP,A,2012,25950.89514,
EU,HHDI,GROSSADJ,USD_CAP,A,2013,26637.43,
EU,HHDI,GROSSADJ,USD_CAP,A,2014,27015.03571,
EU,HHDI,GROSSADJ,USD_CAP,A,2015,27511.25958,
EU,HHDI,GROSSADJ,USD_CAP,A,2016,29188.48162,
EU,HHDI,GROSSADJ,USD_CAP,A,2017,30256.27008,
EU,HHDI,GROSSADJ,USD_CAP,A,2018,31704.5139,
EU,HHDI,GROSSADJ,USD_CAP,A,2019,32765.71103,
DEU,HHDI,GROSSADJ,USD_CAP,A,1995,19187.83988,
DEU,HHDI,GROSSADJ,USD_CAP,A,1996,19845.87802,
DEU,HHDI,GROSSADJ,USD_CAP,A,1997,20047.56148,
DEU,HHDI,GROSSADJ,USD_CAP,A,1998,20338.86067,
DEU,HHDI,GROSSADJ,USD_CAP,A,1999,21299.52389,
DEU,HHDI,GROSSADJ,USD_CAP,A,2000,22425.0655,
DEU,HHDI,GROSSADJ,USD_CAP,A,2001,23532.21109,
DEU,HHDI,GROSSADJ,USD_CAP,A,2002,24520.57935,
DEU,HHDI,GROSSADJ,USD_CAP,A,2003,25066.50572,
DEU,HHDI,GROSSADJ,USD_CAP,A,2004,25968.69242,
DEU,HHDI,GROSSADJ,USD_CAP,A,2005,26000.94866,
DEU,HHDI,GROSSADJ,USD_CAP,A,2006,26879.22042,
DEU,HHDI,GROSSADJ,USD_CAP,A,2007,27909.76445,
DEU,HHDI,GROSSADJ,USD_CAP,A,2008,29093.34313,
DEU,HHDI,GROSSADJ,USD_CAP,A,2009,29204.7717,
DEU,HHDI,GROSSADJ,USD_CAP,A,2010,30711.1223,
DEU,HHDI,GROSSADJ,USD_CAP,A,2011,32107.4927,
DEU,HHDI,GROSSADJ,USD_CAP,A,2012,33295.39063,
DEU,HHDI,GROSSADJ,USD_CAP,A,2013,34223.52378,
DEU,HHDI,GROSSADJ,USD_CAP,A,2014,35129.68698,
DEU,HHDI,GROSSADJ,USD_CAP,A,2015,35492.39643,
DEU,HHDI,GROSSADJ,USD_CAP,A,2016,37893.96185,
DEU,HHDI,GROSSADJ,USD_CAP,A,2017,39289.58753,
DEU,HHDI,GROSSADJ,USD_CAP,A,2018,41270.54786,
DEU,HHDI,GROSSADJ,USD_CAP,A,2019,42172.97677,
EA,HHDI,GROSSADJ,USD_CAP,A,1999,18440.97387,
EA,HHDI,GROSSADJ,USD_CAP,A,2000,20052.28802,
EA,HHDI,GROSSADJ,USD_CAP,A,2001,21168.45911,
EA,HHDI,GROSSADJ,USD_CAP,A,2002,22509.92372,
EA,HHDI,GROSSADJ,USD_CAP,A,2003,22518.45698,
EA,HHDI,GROSSADJ,USD_CAP,A,2004,23321.89478,
EA,HHDI,GROSSADJ,USD_CAP,A,2005,23547.33171,
EA,HHDI,GROSSADJ,USD_CAP,A,2006,24670.35608,
EA,HHDI,GROSSADJ,USD_CAP,A,2007,25638.05968,
EA,HHDI,GROSSADJ,USD_CAP,A,2008,26699.31238,
EA,HHDI,GROSSADJ,USD_CAP,A,2009,26540.10164,
EA,HHDI,GROSSADJ,USD_CAP,A,2010,27357.67317,
EA,HHDI,GROSSADJ,USD_CAP,A,2011,27843.25697,
EA,HHDI,GROSSADJ,USD_CAP,A,2012,28237.60036,
EA,HHDI,GROSSADJ,USD_CAP,A,2013,28960.92015,
EA,HHDI,GROSSADJ,USD_CAP,A,2014,29349.80577,
EA,HHDI,GROSSADJ,USD_CAP,A,2015,29807.70656,
EA,HHDI,GROSSADJ,USD_CAP,A,2016,31499.47105,
EA,HHDI,GROSSADJ,USD_CAP,A,2017,32546.52843,
EA,HHDI,GROSSADJ,USD_CAP,A,2018,34023.16628,
EA,HHDI,GROSSADJ,USD_CAP,A,2019,34981.97491,
GRC,HHDI,GROSSADJ,USD_CAP,A,1995,13157.53718,
GRC,HHDI,GROSSADJ,USD_CAP,A,1996,13469.505,
GRC,HHDI,GROSSADJ,USD_CAP,A,1997,13788.89453,
GRC,HHDI,GROSSADJ,USD_CAP,A,1998,14451.32194,
GRC,HHDI,GROSSADJ,USD_CAP,A,1999,14579.75919,
GRC,HHDI,GROSSADJ,USD_CAP,A,2000,15707.48924,
GRC,HHDI,GROSSADJ,USD_CAP,A,2001,16973.33352,
GRC,HHDI,GROSSADJ,USD_CAP,A,2002,18883.27656,
GRC,HHDI,GROSSADJ,USD_CAP,A,2003,19467.60457,
GRC,HHDI,GROSSADJ,USD_CAP,A,2004,20560.39801,
GRC,HHDI,GROSSADJ,USD_CAP,A,2005,20437.17113,
GRC,HHDI,GROSSADJ,USD_CAP,A,2006,22131.01406,
GRC,HHDI,GROSSADJ,USD_CAP,A,2007,22939.38387,
GRC,HHDI,GROSSADJ,USD_CAP,A,2008,24398.72806,
GRC,HHDI,GROSSADJ,USD_CAP,A,2009,24570.89741,
GRC,HHDI,GROSSADJ,USD_CAP,A,2010,22102.61369,B
GRC,HHDI,GROSSADJ,USD_CAP,A,2011,20129.59295,
GRC,HHDI,GROSSADJ,USD_CAP,A,2012,18687.54737,
GRC,HHDI,GROSSADJ,USD_CAP,A,2013,18617.45676,
GRC,HHDI,GROSSADJ,USD_CAP,A,2014,19276.78426,
GRC,HHDI,GROSSADJ,USD_CAP,A,2015,19520.52887,
GRC,HHDI,GROSSADJ,USD_CAP,A,2016,19947.75996,
GRC,HHDI,GROSSADJ,USD_CAP,A,2017,20686.61247,E
GRC,HHDI,GROSSADJ,USD_CAP,A,2018,21459.59004,E
GRC,HHDI,GROSSADJ,USD_CAP,A,2019,22430.8061,E
PRT,HHDI,GROSSADJ,USD_CAP,A,1995,11869.89278,
PRT,HHDI,GROSSADJ,USD_CAP,A,1996,12298.99728,
PRT,HHDI,GROSSADJ,USD_CAP,A,1997,12833.67382,
PRT,HHDI,GROSSADJ,USD_CAP,A,1998,13472.43787,
PRT,HHDI,GROSSADJ,USD_CAP,A,1999,14470.6221,
PRT,HHDI,GROSSADJ,USD_CAP,A,2000,15881.49579,
PRT,HHDI,GROSSADJ,USD_CAP,A,2001,16470.71121,
PRT,HHDI,GROSSADJ,USD_CAP,A,2002,17407.10351,
PRT,HHDI,GROSSADJ,USD_CAP,A,2003,17598.20169,
PRT,HHDI,GROSSADJ,USD_CAP,A,2004,18197.51596,
PRT,HHDI,GROSSADJ,USD_CAP,A,2005,18875.55369,
PRT,HHDI,GROSSADJ,USD_CAP,A,2006,19588.86322,
PRT,HHDI,GROSSADJ,USD_CAP,A,2007,20033.57005,
PRT,HHDI,GROSSADJ,USD_CAP,A,2008,20962.28024,
PRT,HHDI,GROSSADJ,USD_CAP,A,2009,21088.43363,
PRT,HHDI,GROSSADJ,USD_CAP,A,2010,21545.50426,
PRT,HHDI,GROSSADJ,USD_CAP,A,2011,20912.36186,
PRT,HHDI,GROSSADJ,USD_CAP,A,2012,20930.66409,
PRT,HHDI,GROSSADJ,USD_CAP,A,2013,21837.32895,
PRT,HHDI,GROSSADJ,USD_CAP,A,2014,21837.83114,
PRT,HHDI,GROSSADJ,USD_CAP,A,2015,22627.67191,
PRT,HHDI,GROSSADJ,USD_CAP,A,2016,23946.10216,
PRT,HHDI,GROSSADJ,USD_CAP,A,2017,24508.12721,
PRT,HHDI,GROSSADJ,USD_CAP,A,2018,26207.64769,
PRT,HHDI,GROSSADJ,USD_CAP,A,2019,27383.55264,E
AUS,HHDI,GROSSADJ,USD_CAP,A,1970,3494.219831,
AUS,HHDI,GROSSADJ,USD_CAP,A,1971,3649.864693,
AUS,HHDI,GROSSADJ,USD_CAP,A,1972,3954.307024,
AUS,HHDI,GROSSADJ,USD_CAP,A,1973,4442.261163,
AUS,HHDI,GROSSADJ,USD_CAP,A,1974,4918.349907,
AUS,HHDI,GROSSADJ,USD_CAP,A,1975,5324.042302,
AUS,HHDI,GROSSADJ,USD_CAP,A,1976,5722.134702,
AUS,HHDI,GROSSADJ,USD_CAP,A,1977,6087.216293,
AUS,HHDI,GROSSADJ,USD_CAP,A,1978,6637.400015,
AUS,HHDI,GROSSADJ,USD_CAP,A,1979,7204.525418,
AUS,HHDI,GROSSADJ,USD_CAP,A,1980,8141.664144,
AUS,HHDI,GROSSADJ,USD_CAP,A,1981,9207.213169,
AUS,HHDI,GROSSADJ,USD_CAP,A,1982,9503.805591,
AUS,HHDI,GROSSADJ,USD_CAP,A,1983,10149.93816,
AUS,HHDI,GROSSADJ,USD_CAP,A,1984,10680.5363,
AUS,HHDI,GROSSADJ,USD_CAP,A,1985,11265.08667,
AUS,HHDI,GROSSADJ,USD_CAP,A,1986,11352.62602,
AUS,HHDI,GROSSADJ,USD_CAP,A,1987,11815.16027,
AUS,HHDI,GROSSADJ,USD_CAP,A,1988,12736.23263,
AUS,HHDI,GROSSADJ,USD_CAP,A,1989,13597.62062,
AUS,HHDI,GROSSADJ,USD_CAP,A,1990,14045.22848,
AUS,HHDI,GROSSADJ,USD_CAP,A,1991,14432.3108,
AUS,HHDI,GROSSADJ,USD_CAP,A,1992,14956.36607,
AUS,HHDI,GROSSADJ,USD_CAP,A,1993,15503.41526,
AUS,HHDI,GROSSADJ,USD_CAP,A,1994,16267.89476,
AUS,HHDI,GROSSADJ,USD_CAP,A,1995,16991.24849,
AUS,HHDI,GROSSADJ,USD_CAP,A,1996,17805.75959,
AUS,HHDI,GROSSADJ,USD_CAP,A,1997,18443.48862,
AUS,HHDI,GROSSADJ,USD_CAP,A,1998,19170.66877,
AUS,HHDI,GROSSADJ,USD_CAP,A,1999,20060.55213,
AUS,HHDI,GROSSADJ,USD_CAP,A,2000,21674.31206,
AUS,HHDI,GROSSADJ,USD_CAP,A,2001,22803.33601,
AUS,HHDI,GROSSADJ,USD_CAP,A,2002,23486.45027,
AUS,HHDI,GROSSADJ,USD_CAP,A,2003,24498.05564,
AUS,HHDI,GROSSADJ,USD_CAP,A,2004,26281.81929,
AUS,HHDI,GROSSADJ,USD_CAP,A,2005,26672.61107,
AUS,HHDI,GROSSADJ,USD_CAP,A,2006,27810.67357,
AUS,HHDI,GROSSADJ,USD_CAP,A,2007,29798.66909,
AUS,HHDI,GROSSADJ,USD_CAP,A,2008,31366.25738,
AUS,HHDI,GROSSADJ,USD_CAP,A,2009,31103.35821,
AUS,HHDI,GROSSADJ,USD_CAP,A,2010,32870.813,
AUS,HHDI,GROSSADJ,USD_CAP,A,2011,34222.19817,
AUS,HHDI,GROSSADJ,USD_CAP,A,2012,34200.4186,
AUS,HHDI,GROSSADJ,USD_CAP,A,2013,36275.4875,
AUS,HHDI,GROSSADJ,USD_CAP,A,2014,36993.5324,
AUS,HHDI,GROSSADJ,USD_CAP,A,2015,37736.40442,
AUS,HHDI,GROSSADJ,USD_CAP,A,2016,39033.10318,
AUS,HHDI,GROSSADJ,USD_CAP,A,2017,38791.90929,
AUS,HHDI,GROSSADJ,USD_CAP,A,2018,39647.31835,
AUS,HHDI,GROSSADJ,USD_CAP,A,2019,41185.86863,E
CHL,HHDI,GROSSADJ,USD_CAP,A,2003,7285.344709,
CHL,HHDI,GROSSADJ,USD_CAP,A,2004,7606.222344,
CHL,HHDI,GROSSADJ,USD_CAP,A,2005,8309.629778,
CHL,HHDI,GROSSADJ,USD_CAP,A,2006,10028.28567,
CHL,HHDI,GROSSADJ,USD_CAP,A,2007,10522.47987,
CHL,HHDI,GROSSADJ,USD_CAP,A,2008,11321.03537,
CHL,HHDI,GROSSADJ,USD_CAP,A,2009,11512.55958,
CHL,HHDI,GROSSADJ,USD_CAP,A,2010,12126.61506,
CHL,HHDI,GROSSADJ,USD_CAP,A,2011,13663.82566,
CHL,HHDI,GROSSADJ,USD_CAP,A,2012,14974.78429,
CHL,HHDI,GROSSADJ,USD_CAP,A,2013,16076.37328,
CHL,HHDI,GROSSADJ,USD_CAP,A,2014,16289.84295,
CHL,HHDI,GROSSADJ,USD_CAP,A,2015,16041.44584,
CHL,HHDI,GROSSADJ,USD_CAP,A,2016,16925.43803,
CHL,HHDI,GROSSADJ,USD_CAP,A,2017,17202.2081,
CHL,HHDI,GROSSADJ,USD_CAP,A,2018,17338.41502,
ITA,HHDI,GROSSADJ,USD_CAP,A,1995,17915.7172,
ITA,HHDI,GROSSADJ,USD_CAP,A,1996,18420.96262,
ITA,HHDI,GROSSADJ,USD_CAP,A,1997,18869.4199,
ITA,HHDI,GROSSADJ,USD_CAP,A,1998,19152.55998,
ITA,HHDI,GROSSADJ,USD_CAP,A,1999,19666.51656,
ITA,HHDI,GROSSADJ,USD_CAP,A,2000,21217.67361,
ITA,HHDI,GROSSADJ,USD_CAP,A,2001,22044.2697,
ITA,HHDI,GROSSADJ,USD_CAP,A,2002,23206.1716,
ITA,HHDI,GROSSADJ,USD_CAP,A,2003,23296.41168,
ITA,HHDI,GROSSADJ,USD_CAP,A,2004,23871.04341,
ITA,HHDI,GROSSADJ,USD_CAP,A,2005,23945.17815,
ITA,HHDI,GROSSADJ,USD_CAP,A,2006,25081.01332,
ITA,HHDI,GROSSADJ,USD_CAP,A,2007,26166.66663,
ITA,HHDI,GROSSADJ,USD_CAP,A,2008,27264.55156,
ITA,HHDI,GROSSADJ,USD_CAP,A,2009,26590.85799,
ITA,HHDI,GROSSADJ,USD_CAP,A,2010,27572.83686,
ITA,HHDI,GROSSADJ,USD_CAP,A,2011,27769.43732,
ITA,HHDI,GROSSADJ,USD_CAP,A,2012,27151.31523,
ITA,HHDI,GROSSADJ,USD_CAP,A,2013,27382.85501,
ITA,HHDI,GROSSADJ,USD_CAP,A,2014,27162.42956,
ITA,HHDI,GROSSADJ,USD_CAP,A,2015,27483.46721,
ITA,HHDI,GROSSADJ,USD_CAP,A,2016,29226.22646,
ITA,HHDI,GROSSADJ,USD_CAP,A,2017,30174.71391,
ITA,HHDI,GROSSADJ,USD_CAP,A,2018,31423.55711,
ITA,HHDI,GROSSADJ,USD_CAP,A,2019,32256.5005,
CAN,HHDI,GROSSADJ,USD_CAP,A,1993,16625.93978,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1994,16862.6852,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1995,17167.49596,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1996,17412.43635,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1997,17913.82529,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1998,18492.78253,E
CAN,HHDI,GROSSADJ,USD_CAP,A,1999,19270.54903,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2000,20299.3854,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2001,21282.37255,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2002,21851.11197,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2003,22319.55619,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2004,23431.64071,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2005,24238.48838,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2006,25232.22503,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2007,26568.44114,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2008,27380.74987,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2009,27359.70367,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2010,28485.92251,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2011,29113.95734,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2012,29745.72052,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2013,30676.67386,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2014,31379.91033,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2015,31939.53983,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2016,33594.30165,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2017,34556.08889,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2018,35680.00091,E
CAN,HHDI,GROSSADJ,USD_CAP,A,2019,35896.45554,E
SVN,HHDI,GROSSADJ,USD_CAP,A,1995,10691.31289,
SVN,HHDI,GROSSADJ,USD_CAP,A,1996,11258.60625,
SVN,HHDI,GROSSADJ,USD_CAP,A,1997,12039.57068,
SVN,HHDI,GROSSADJ,USD_CAP,A,1998,12396.76846,
SVN,HHDI,GROSSADJ,USD_CAP,A,1999,13002.98148,
SVN,HHDI,GROSSADJ,USD_CAP,A,2000,14388.52779,
SVN,HHDI,GROSSADJ,USD_CAP,A,2001,15157.93075,
SVN,HHDI,GROSSADJ,USD_CAP,A,2002,16515.25667,
SVN,HHDI,GROSSADJ,USD_CAP,A,2003,16412.29566,
SVN,HHDI,GROSSADJ,USD_CAP,A,2004,17189.67283,
SVN,HHDI,GROSSADJ,USD_CAP,A,2005,17702.05033,
SVN,HHDI,GROSSADJ,USD_CAP,A,2006,18419.52942,
SVN,HHDI,GROSSADJ,USD_CAP,A,2007,19331.12562,
SVN,HHDI,GROSSADJ,USD_CAP,A,2008,20688.6783,B
SVN,HHDI,GROSSADJ,USD_CAP,A,2009,19885.96622,
SVN,HHDI,GROSSADJ,USD_CAP,A,2010,20512.85328,
SVN,HHDI,GROSSADJ,USD_CAP,A,2011,21101.69474,
SVN,HHDI,GROSSADJ,USD_CAP,A,2012,21099.81595,
SVN,HHDI,GROSSADJ,USD_CAP,A,2013,21370.28661,
SVN,HHDI,GROSSADJ,USD_CAP,A,2014,21463.64838,
SVN,HHDI,GROSSADJ,USD_CAP,A,2015,21849.12244,
SVN,HHDI,GROSSADJ,USD_CAP,A,2016,23387.75056,
SVN,HHDI,GROSSADJ,USD_CAP,A,2017,24681.61551,
SVN,HHDI,GROSSADJ,USD_CAP,A,2018,26231.01457,
SVN,HHDI,GROSSADJ,USD_CAP,A,2019,27558.35591,
CHE,HHDI,GROSSADJ,USD_CAP,A,1995,20353.24802,
CHE,HHDI,GROSSADJ,USD_CAP,A,1996,20813.71334,
CHE,HHDI,GROSSADJ,USD_CAP,A,1997,22314.05887,
CHE,HHDI,GROSSADJ,USD_CAP,A,1998,22801.44044,
CHE,HHDI,GROSSADJ,USD_CAP,A,1999,23923.94949,
CHE,HHDI,GROSSADJ,USD_CAP,A,2000,25463.11348,
CHE,HHDI,GROSSADJ,USD_CAP,A,2001,26575.93006,
CHE,HHDI,GROSSADJ,USD_CAP,A,2002,27748.63749,
CHE,HHDI,GROSSADJ,USD_CAP,A,2003,27094.35735,
CHE,HHDI,GROSSADJ,USD_CAP,A,2004,28070.98229,
CHE,HHDI,GROSSADJ,USD_CAP,A,2005,28487.90344,
CHE,HHDI,GROSSADJ,USD_CAP,A,2006,30342.9053,
CHE,HHDI,GROSSADJ,USD_CAP,A,2007,33201.16211,
CHE,HHDI,GROSSADJ,USD_CAP,A,2008,34788.50347,
CHE,HHDI,GROSSADJ,USD_CAP,A,2009,35035.33878,
CHE,HHDI,GROSSADJ,USD_CAP,A,2010,35176.23691,
CHE,HHDI,GROSSADJ,USD_CAP,A,2011,35757.55766,
CHE,HHDI,GROSSADJ,USD_CAP,A,2012,37092.67354,
CHE,HHDI,GROSSADJ,USD_CAP,A,2013,38886.12342,
CHE,HHDI,GROSSADJ,USD_CAP,A,2014,39669.65731,
CHE,HHDI,GROSSADJ,USD_CAP,A,2015,40099.38308,
CHE,HHDI,GROSSADJ,USD_CAP,A,2016,41081.42374,
CHE,HHDI,GROSSADJ,USD_CAP,A,2017,40400.02757,E
CHE,HHDI,GROSSADJ,USD_CAP,A,2018,41594.03488,E
CHE,HHDI,GROSSADJ,USD_CAP,A,2019,42148.81962,E
ZAF,HHDI,GROSSADJ,USD_CAP,A,1995,4352.419299,
ZAF,HHDI,GROSSADJ,USD_CAP,A,1996,4612.255103,
ZAF,HHDI,GROSSADJ,USD_CAP,A,1997,4670.954006,
ZAF,HHDI,GROSSADJ,USD_CAP,A,1998,4711.711242,
ZAF,HHDI,GROSSADJ,USD_CAP,A,1999,4770.632401,
ZAF,HHDI,GROSSADJ,USD_CAP,A,2000,4985.565627,
ZAF,HHDI,GROSSADJ,USD_CAP,A,2001,5159.442789,
